"","x","y","GUID","area_sqkm","county","small_area","ED_Name"
"3472",-8.47028825,54.0268308,"4c07d11e-0040-851d-e053-ca3ca8c0ca7f",8374963.93438595,"Sligo","207041002","Drumrat"
"3473",-10.09222997,54.14015599,"4c07d11e-0041-851d-e053-ca3ca8c0ca7f",10348651.0491057,"Mayo","157007004","An Geata Mór Theas"
"3474",-9.91285778,54.1089077,"4c07d11e-0042-851d-e053-ca3ca8c0ca7f",8951215.59046069,"Mayo","157132001","Cnoc na Ráithe"
"3475",-9.913774,54.13518061,"4c07d11e-0043-851d-e053-ca3ca8c0ca7f",10391914.1957321,"Mayo","157132005","Cnoc na Ráithe"
"3476",-10.0377063,54.20150455,"4c07d11e-0044-851d-e053-ca3ca8c0ca7f",7457894.44827695,"Mayo","157008002","An Geata Mór Thuaidh"
"3477",-9.88869233,54.16767875,"4c07d11e-0045-851d-e053-ca3ca8c0ca7f",24108105.9335049,"Mayo","157081002","Gleann Chaisil"
"3478",-9.9291024,54.24387504,"4c07d11e-0046-851d-e053-ca3ca8c0ca7f",13148541.1957541,"Mayo","157036001","Béal an Mhuirthead"
"3479",-9.9792691,54.26803325,"4c07d11e-0047-851d-e053-ca3ca8c0ca7f",21670974.33006,"Mayo","157036003/157036009","Béal an Mhuirthead"
"3480",-8.66029694,54.10225618,"4c07d11e-012c-851d-e053-ca3ca8c0ca7f",19586200.2255095,"Sligo","207072001","Streamstown"
"3481",-8.59187564,54.08830858,"4c07d11e-012d-851d-e053-ca3ca8c0ca7f",16000285.0302788,"Sligo","207064001","Owenmore"
"3482",-9.23193194,53.51287966,"4c07d11d-fdf3-851d-e053-ca3ca8c0ca7f",10795987.480716,"Mayo","157086003","Houndswood"
"3483",-9.14412485,53.49565316,"4c07d11d-fdf4-851d-e053-ca3ca8c0ca7f",10224661.0472904,"Mayo","157137001","Shrule"
"3484",-9.31189202,53.5912658,"4c07d11d-fdf5-851d-e053-ca3ca8c0ca7f",23318957.105142,"Mayo","157124001","Neale"
"3485",-9.25874267,53.54152907,"4c07d11d-fdf6-851d-e053-ca3ca8c0ca7f",6735864.8956187,"Mayo","157057003","Cong"
"3486",-9.23304911,53.57136117,"4c07d11d-fdf7-851d-e053-ca3ca8c0ca7f",8369810.56850968,"Mayo","157124004","Neale"
"3487",-9.23455124,53.59099894,"4c07d11d-fdf8-851d-e053-ca3ca8c0ca7f",9149564.05420436,"Mayo","157124003","Neale"
"3488",-9.03581985,53.47216649,"4c07d11d-fdf9-851d-e053-ca3ca8c0ca7f",11667315.4836234,"Galway County","067119001","Kilcoona"
"3489",-8.97500807,53.48515984,"4c07d11d-fdfa-851d-e053-ca3ca8c0ca7f",10026276.7611726,"Galway County","067138002","Killower"
"3490",-8.89065248,53.51136427,"4c07d11d-fdfb-851d-e053-ca3ca8c0ca7f",6411813.62595115,"Galway County","067211001","Tuam Rural"
"3491",-9.06040293,53.56732912,"4c07d11d-fdfc-851d-e053-ca3ca8c0ca7f",13879980.8764541,"Mayo","157069001","Dalgan"
"3492",-8.98674539,53.55004216,"4c07d11d-fe5b-851d-e053-ca3ca8c0ca7f",13268864.6955325,"Galway County","067147002","Kilshanvy"
"3493",-8.94735255,53.51762529,"4c07d11d-fe5c-851d-e053-ca3ca8c0ca7f",12114756.2415732,"Galway County","067035001","Belclare"
"3494",-8.9037312,53.54741646,"4c07d11d-fe5d-851d-e053-ca3ca8c0ca7f",6621094.23262051,"Galway County","067035002","Belclare"
"3495",-9.29825613,53.62372233,"4c07d11d-fe5e-851d-e053-ca3ca8c0ca7f",15584850.1287823,"Mayo","157021002","Ballinrobe"
"3496",-9.36285353,53.65600538,"4c07d11d-fe5f-851d-e053-ca3ca8c0ca7f",21217661.0590641,"Mayo","157045002","An Cheapaigh Dhuibh"
"3497",-9.14198418,53.61222761,"4c07d11d-fe60-851d-e053-ca3ca8c0ca7f",15715695.6211467,"Mayo","157101001","Kilmaine"
"3498",-9.23483517,53.65443042,"4c07d11d-fe61-851d-e053-ca3ca8c0ca7f",15915735.4434913,"Mayo","157021011","Ballinrobe"
"3499",-6.75389951,53.41716413,"4c07d11d-fc0d-851d-e053-ca3ca8c0ca7f",10027380.9262066,"Kildare","087026003","Cloncurry"
"3500",-6.56948263,53.45356006,"4c07d11d-fc0e-851d-e053-ca3ca8c0ca7f",15657568.8479726,"Meath","167024003","Culmullin"
"3501",-6.38096846,52.37072726,"4c07d11d-fc0f-851d-e053-ca3ca8c0ca7f",11676345.0512609,"Wexford","247004004","Ardcolm"
"3502",-6.32726798,52.47416436,"4c07d11d-fc10-851d-e053-ca3ca8c0ca7f",10687934.7347816,"Wexford","247022004","Ballyvaldon"
"3503",-6.35591295,52.48181968,"4c07d11d-fc11-851d-e053-ca3ca8c0ca7f",9199255.67980339,"Wexford","247035001","Castle Talbot"
"3504",-6.50282102,52.55390272,"4c07d11d-fc12-851d-e053-ca3ca8c0ca7f",13045211.4090362,"Wexford","247112002","Tinnacross"
"3505",-6.55438808,52.62507005,"4c07d11d-fc13-851d-e053-ca3ca8c0ca7f",15871892.1692388,"Wexford","247114001","Tombrack"
"3506",-6.48699499,52.60923883,"4c07d11d-fc14-851d-e053-ca3ca8c0ca7f",13247204.5058792,"Wexford","247059001","Kilbora"
"3507",-6.44409591,52.52710916,"4c07d11d-fc15-851d-e053-ca3ca8c0ca7f",8896080.81131136,"Wexford","247062002","Kilcormick"
"3508",-6.44653166,52.55675252,"4c07d11d-fc16-851d-e053-ca3ca8c0ca7f",6435729.88556519,"Wexford","247110001","The Harrow"
"3509",-6.4372905,52.5728382,"4c07d11d-fc17-851d-e053-ca3ca8c0ca7f",8776681.30685189,"Wexford","247110002","The Harrow"
"3510",-6.37123143,52.62408894,"4c07d11d-fc18-851d-e053-ca3ca8c0ca7f",12738254.1594575,"Wexford","247021002","Balloughter"
"3511",-6.32298276,52.53472986,"4c07d11d-fc19-851d-e053-ca3ca8c0ca7f",7967050.12806599,"Wexford","247116002","Wells"
"3512",-6.32186549,52.59281893,"4c07d11d-fc1a-851d-e053-ca3ca8c0ca7f",9497663.29732152,"Wexford","247010002","Ballycanew"
"3513",-6.25838175,52.6123014,"4c07d11d-fc1b-851d-e053-ca3ca8c0ca7f",11759030.1220633,"Wexford","247002001/247002003","Ardamine"
"3514",-6.55166825,52.65846448,"4c07d11d-fc1c-851d-e053-ca3ca8c0ca7f",11388356.7188483,"Wexford","247080001","Kilrush"
"3515",-6.51362829,52.65343204,"4c07d11d-fc1d-851d-e053-ca3ca8c0ca7f",13155023.8740478,"Wexford","247009001","Ballybeg"
"3516",-6.49168483,52.67527061,"4c07d11d-fc1e-851d-e053-ca3ca8c0ca7f",10849191.709919,"Wexford","247009002","Ballybeg"
"3517",-6.54595058,52.75917223,"4c07d11d-fc1f-851d-e053-ca3ca8c0ca7f",13133148.6638389,"Wicklow","257067002","Shillelagh"
"3518",-6.49819013,52.72618852,"4c07d11d-fc20-851d-e053-ca3ca8c0ca7f",10405756.1796678,"Wicklow","257021001","Carnew"
"3519",-6.41889135,52.70057833,"4c07d11d-fc21-851d-e053-ca3ca8c0ca7f",8033783.76555687,"Wexford","247088002","Monaseed"
"3520",-6.36758248,52.69806709,"4c07d11d-fc22-851d-e053-ca3ca8c0ca7f",15877450.3574593,"Wexford","247077001","Kilnahue"
"3521",-6.31775458,52.73700411,"4c07d11d-fc23-851d-e053-ca3ca8c0ca7f",11659443.3064687,"Wexford","247084001","Limerick"
"3522",-6.55060845,52.79278043,"4c07d11d-fc24-851d-e053-ca3ca8c0ca7f",13811727.8774819,"Wicklow","257026001","Cronelea"
"3523",-6.50221621,52.80420607,"4c07d11d-fc6f-851d-e053-ca3ca8c0ca7f",15272314.7553945,"Wicklow","257071003","Tinahely"
"3524",-7.56413019,52.98880379,"4c07d11d-f816-851d-e053-ca3ca8c0ca7f",11974115.4091826,"Laois","107034001","Coolrain"
"3525",-7.62294568,53.03153966,"4c07d11d-f817-851d-e053-ca3ca8c0ca7f",23965146.685391,"Laois","107003001","Arderin"
"3526",-7.79933826,53.06284638,"4c07d11d-f818-851d-e053-ca3ca8c0ca7f",9441562.61716263,"Offaly","187076001","Seirkieran"
"3527",-7.84083094,53.06624205,"4c07d11d-f819-851d-e053-ca3ca8c0ca7f",22281780.0205521,"Offaly","187031001","Dromoyle"
"3528",-7.88073786,53.10821861,"4c07d11d-f81a-851d-e053-ca3ca8c0ca7f",10340293.5872164,"Offaly","187012002","Birr Rural"
"3529",-7.88876931,53.13662471,"4c07d11d-f81b-851d-e053-ca3ca8c0ca7f",19522821.7531034,"Offaly","187037001","Eglish"
"3530",-7.93953467,53.15042168,"4c07d11d-f81c-851d-e053-ca3ca8c0ca7f",24428721.0349507,"Offaly","187065001","Mounterin"
"3531",-7.82518218,53.11496976,"4c07d11d-f81d-851d-e053-ca3ca8c0ca7f",22414059.9353221,"Offaly","187055001","Killyon"
"3532",-7.76833101,53.13853898,"4c07d11d-f81e-851d-e053-ca3ca8c0ca7f",25687038.5174883,"Offaly","187032001","Drumcullen"
"3533",-7.84386692,53.17310592,"4c07d11d-f81f-851d-e053-ca3ca8c0ca7f",29802715.7032104,"Offaly","187028001","Derryad"
"3534",-7.75369755,53.17346467,"4c07d11d-f820-851d-e053-ca3ca8c0ca7f",10425611.2713238,"Offaly","187050001","Kilcormac"
"3535",-7.7722741,53.19547625,"4c07d11d-f821-851d-e053-ca3ca8c0ca7f",18074952.5462317,"Offaly","187015001","Broughal"
"3536",-7.70399344,53.05857529,"4c07d11d-f822-851d-e053-ca3ca8c0ca7f",23731660.4864249,"Offaly","187085001","Tulla"
"3537",-7.71763802,53.08218168,"4c07d11d-f823-851d-e053-ca3ca8c0ca7f",7624311.27393657,"Offaly","187056001","Kinnitty"
"3538",-7.66679513,53.08681717,"4c07d11d-f824-851d-e053-ca3ca8c0ca7f",26060653.3185753,"Offaly","187056002","Kinnitty"
"3539",-7.58354682,53.05975603,"4c07d11d-f825-851d-e053-ca3ca8c0ca7f",25210693.3450396,"Laois","107024001","Cardtown"
"3540",-7.53751318,53.05320328,"4c07d11d-f826-851d-e053-ca3ca8c0ca7f",22909444.1114332,"Laois","107065001","Lacka"
"3541",-7.71597474,53.11723769,"4c07d11d-f827-851d-e053-ca3ca8c0ca7f",14456299.2634784,"Offaly","187057001","Knockbarron"
"3542",-7.6397167,53.11645798,"4c07d11d-f828-851d-e053-ca3ca8c0ca7f",23930603.2989563,"Offaly","187060001","Letter"
"3543",-7.69012341,53.15663584,"4c07d11d-f829-851d-e053-ca3ca8c0ca7f",20965738.4414426,"Offaly","187027001","Derrinboy"
"3544",-7.59602467,53.14777593,"4c07d11d-f82a-851d-e053-ca3ca8c0ca7f",29855993.958805,"Laois","107025001","Castlecuffe"
"3545",-7.55689375,53.12086475,"4c07d11d-f82b-851d-e053-ca3ca8c0ca7f",21676800.6225681,"Laois","107028001","Clonaslee"
"3546",-7.49750988,53.12241798,"4c07d11d-f82c-851d-e053-ca3ca8c0ca7f",26294373.0382043,"Laois","107095001","Tinnahinch"
"3547",-7.51036454,53.1705552,"4c07d11d-f86a-851d-e053-ca3ca8c0ca7f",19785477.9778339,"Laois","107028002","Clonaslee"
"3548",-8.43088576,53.2128359,"4c07d11d-f86b-851d-e053-ca3ca8c0ca7f",15888343.4860904,"Galway County","067143001","Kilmeen"
"3549",-8.35555211,53.21746536,"4c07d11d-f86c-851d-e053-ca3ca8c0ca7f",13381502.1015815,"Galway County","067003002","Abbeygormacan"
"3550",-8.30436346,53.2296496,"4c07d11d-f86d-851d-e053-ca3ca8c0ca7f",14618401.032556,"Galway County","067151002","Kiltormer"
"3551",-8.25575062,53.23314867,"4c07d11d-f86e-851d-e053-ca3ca8c0ca7f",11560841.7392181,"Galway County","067151001","Kiltormer"
"3552",-8.19802944,53.22912097,"4c07d11d-f86f-851d-e053-ca3ca8c0ca7f",19048886.4874221,"Galway County","067159001","Laurencetown"
"3553",-8.37989597,53.24703263,"4c07d11d-f870-851d-e053-ca3ca8c0ca7f",19274470.3360444,"Galway County","067137001","Killoran"
"3554",-8.33881329,53.2623131,"4c07d11d-f871-851d-e053-ca3ca8c0ca7f",13110087.4459608,"Galway County","067183002","Oatfield"
"3555",-8.35310268,53.28443456,"4c07d11d-f872-851d-e053-ca3ca8c0ca7f",9658925.21068937,"Galway County","067183001","Oatfield"
"3556",-8.41852709,53.29746172,"4c07d11d-f873-851d-e053-ca3ca8c0ca7f",23625146.7832413,"Galway County","067124002","Killallaghtan"
"3557",-8.35163593,53.32515748,"4c07d11d-f874-851d-e053-ca3ca8c0ca7f",17017169.9012526,"Galway County","067015002","Aughrim"
"3558",-8.25516773,53.26648566,"4c07d11d-f875-851d-e053-ca3ca8c0ca7f",18016428.9678127,"Galway County","067063001","Clontuskert"
"3559",-8.25393627,53.29297365,"4c07d11d-f876-851d-e053-ca3ca8c0ca7f",23280857.1697197,"Galway County","067112001","Kellysgrove"
"3560",-8.29070911,53.3303852,"4c07d11d-f877-851d-e053-ca3ca8c0ca7f",12950626.3875718,"Galway County","067016002","Ballinasloe Rural"
"3561",-8.16055638,53.20373837,"4c07d11d-f878-851d-e053-ca3ca8c0ca7f",17128135.0644212,"Galway County","067095001","Eyrecourt"
"3562",-7.9643173,53.24535054,"4c07d11d-f879-851d-e053-ca3ca8c0ca7f",12522994.5631393,"Offaly","187047001","Huntston"
"3563",-8.18515004,53.26894008,"4c07d11d-f87a-851d-e053-ca3ca8c0ca7f",22200597.6273023,"Galway County","067167001","Lismanny"
"3564",-8.11814317,53.25279433,"4c07d11d-f87b-851d-e053-ca3ca8c0ca7f",25508367.4496119,"Galway County","067156001","Kylemore"
"3565",-8.14632327,53.30322486,"4c07d11d-f87c-851d-e053-ca3ca8c0ca7f",15883495.1088493,"Roscommon","197051001","Culliagh"
"3566",-7.99792209,53.27620545,"4c07d11d-f87d-851d-e053-ca3ca8c0ca7f",23885533.4007445,"Offaly","187077001","Shannonbridge"
"3567",-8.4193205,53.35807727,"4c07d11d-f87e-851d-e053-ca3ca8c0ca7f",19084045.2421134,"Galway County","067118001","Kilconnell"
"3568",-8.32533042,53.35661507,"4c07d11d-f87f-851d-e053-ca3ca8c0ca7f",18920301.2066989,"Galway County","067139003","Killure"
"3569",-8.38894698,53.40878721,"4c07d11d-f880-851d-e053-ca3ca8c0ca7f",23304570.9127503,"Galway County","067061001","Clonbrock"
"3570",-8.35065553,53.42097807,"4c07d11d-f881-851d-e053-ca3ca8c0ca7f",10358786.0890505,"Galway County","067061002","Clonbrock"
"3571",-8.41764732,53.47204739,"4c07d11d-f882-851d-e053-ca3ca8c0ca7f",19499880.2483141,"Galway County","067132001","Killian"
"3572",-8.35407576,53.45590935,"4c07d11d-f883-851d-e053-ca3ca8c0ca7f",18874727.1618547,"Galway County","067053002","Castleffrench"
"3573",-8.27048998,53.40392952,"4c07d11d-f884-851d-e053-ca3ca8c0ca7f",22033852.3743355,"Galway County","067006002","Ahascragh"
"3574",-8.29044926,53.45392804,"4c07d11d-f885-851d-e053-ca3ca8c0ca7f",26000090.3007162,"Galway County","067205001","Taghboy"
"3575",-6.15681087,52.76076492,"4c07d11d-fc7b-851d-e053-ca3ca8c0ca7f",8620139.62411063,"Wicklow","257003004","Arklow Rural"
"3576",-6.19083739,52.78232777,"4c07d11d-fc7c-851d-e053-ca3ca8c0ca7f",8684385.26562974,"Wicklow","257003005","Arklow Rural"
"3577",-6.27376715,52.87914605,"4c07d11d-fc7d-851d-e053-ca3ca8c0ca7f",18144190.4462414,"Wicklow","257006001","Ballinaclash"
"3578",-6.17710564,52.87048422,"4c07d11d-fc7e-851d-e053-ca3ca8c0ca7f",12203697.6711262,"Wicklow","257012003","Ballyarthur"
"3579",-6.19383488,52.89692201,"4c07d11d-fc7f-851d-e053-ca3ca8c0ca7f",7683523.931834,"Wicklow","257025001","Cronebane"
"3580",-6.12163773,52.86268928,"4c07d11d-fc80-851d-e053-ca3ca8c0ca7f",19805433.8697942,"Wicklow","257035001","Ennereilly"
"3581",-6.08920065,52.88286493,"4c07d11d-fc81-851d-e053-ca3ca8c0ca7f",15269729.7224776,"Wicklow","257031001/257031004/257031005","Dunganstown South"
"3582",-6.53780308,52.90070647,"4c07d11d-fc82-851d-e053-ca3ca8c0ca7f",24416963.0141061,"Wicklow","257064001","Rathdangan"
"3583",-6.52998531,52.9961181,"4c07d11d-fc83-851d-e053-ca3ca8c0ca7f",48705943.1256738,"Wicklow","257043001","Imael North"
"3584",-6.36932917,53.01949932,"4c07d11d-fc84-851d-e053-ca3ca8c0ca7f",53808400.5648387,"Wicklow","257018002","Brockagh"
"3585",-6.23342256,52.91086044,"4c07d11d-fc85-851d-e053-ca3ca8c0ca7f",11741362.4706537,"Wicklow","257065001","Rathdrum"
"3586",-6.20714618,52.95336238,"4c07d11d-fc86-851d-e053-ca3ca8c0ca7f",18046880.7276395,"Wicklow","257065003","Rathdrum"
"3587",-6.15646775,52.92521511,"4c07d11d-fc87-851d-e053-ca3ca8c0ca7f",25331962.0367905,"Wicklow","257032001","Dunganstown West"
"3588",-6.25648646,52.98849442,"4c07d11d-fc88-851d-e053-ca3ca8c0ca7f",20232995.1431753,"Wicklow","257075001","Trooperstown"
"3589",-6.10480516,52.97115134,"4c07d11d-fc89-851d-e053-ca3ca8c0ca7f",10443284.6811977,"Wicklow","257038002","Glenealy"
"3590",-6.20585738,53.00324457,"4c07d11d-fc8a-851d-e053-ca3ca8c0ca7f",13962840.9508401,"Wicklow","257057001","Moneystown"
"3591",-8.02667081,53.87486269,"4c07d11d-fbb8-851d-e053-ca3ca8c0ca7f",19101222.5927086,"Roscommon","197078001/197078002","Kilmore"
"3592",-8.04177838,53.90398871,"4c07d11d-fbb9-851d-e053-ca3ca8c0ca7f",8636746.66598038,"Roscommon","197039002","Cloonteen"
"3593",-7.9444825,53.88173194,"4c07d11d-fbba-851d-e053-ca3ca8c0ca7f",11180433.1495642,"Leitrim","117030003","Drumod"
"3594",-8.38828616,53.91479582,"4c07d11d-fbbb-851d-e053-ca3ca8c0ca7f",19098607.8663812,"Roscommon","197023001","Breedoge"
"3595",-8.32990255,53.90657092,"4c07d11d-fbbc-851d-e053-ca3ca8c0ca7f",12026150.8532993,"Roscommon","197060001","Estersnow"
"3596",-8.32119243,53.94059891,"4c07d11d-fbbd-851d-e053-ca3ca8c0ca7f",9695015.37268957,"Roscommon","197101001","Rushfield"
"3597",-8.23442288,53.9255714,"4c07d11d-fbbe-851d-e053-ca3ca8c0ca7f",17291674.2052131,"Roscommon","197049002","Croghan"
"3598",-8.26496213,53.94025582,"4c07d11d-fbbf-851d-e053-ca3ca8c0ca7f",10669052.7061451,"Roscommon","197101002","Rushfield"
"3599",-8.34835132,54.02247378,"4c07d11d-fbc0-851d-e053-ca3ca8c0ca7f",16238612.9811316,"Sligo","207004002","Aghanagh"
"3600",-8.29244931,53.95878432,"4c07d11d-fbc1-851d-e053-ca3ca8c0ca7f",8319409.80255003,"Roscommon","197021001","Boyle Rural"
"3601",-8.22429786,53.98730157,"4c07d11d-fbc2-851d-e053-ca3ca8c0ca7f",15684120.7087711,"Roscommon","197095002","Rockingham"
"3602",-8.30179564,53.99198444,"4c07d11d-fbc3-851d-e053-ca3ca8c0ca7f",12392809.3255614,"Roscommon","197021005","Boyle Rural"
"3603",-8.17458149,53.90496268,"4c07d11d-fbc4-851d-e053-ca3ca8c0ca7f",12219524.4801357,"Roscommon","197076001","Killummod"
"3604",-8.09051751,53.88692847,"4c07d11d-fbc5-851d-e053-ca3ca8c0ca7f",20571308.16058,"Roscommon","197009001","Aughrim East"
"3605",-8.00745914,53.90844353,"4c07d11d-fbc6-851d-e053-ca3ca8c0ca7f",9521400.78344076,"Roscommon","197039001","Cloonteen"
"3606",-8.17244974,53.98117383,"4c07d11d-fbc7-851d-e053-ca3ca8c0ca7f",14066195.9406826,"Roscommon","197092001","Oakport"
"3607",-8.04665225,53.94499187,"4c07d11d-fbc8-851d-e053-ca3ca8c0ca7f",7017879.27971239,"Leitrim","117015013","Carrick-on-Shannon"
"3608",-8.09829097,54.00395941,"4c07d11d-fbc9-851d-e053-ca3ca8c0ca7f",13870176.6091162,"Roscommon","197110001","Tumna North"
"3609",-8.06504822,54.01838615,"4c07d11d-fc25-851d-e053-ca3ca8c0ca7f",9077367.1266614,"Leitrim","117059007","Leitrim"
"3610",-8.015808,54.00556537,"4c07d11d-fc26-851d-e053-ca3ca8c0ca7f",5803483.67566229,"Leitrim","117059001","Leitrim"
"3611",-7.87559499,53.79534981,"4c07d11d-fc27-851d-e053-ca3ca8c0ca7f",21680406.2190504,"Longford","137053002","Newtown Forbes"
"3612",-7.75175442,53.785085,"4c07d11d-fc28-851d-e053-ca3ca8c0ca7f",8602650.71642842,"Longford","137027001","Drumlish"
"3613",-7.8816236,53.83759401,"4c07d11d-fc29-851d-e053-ca3ca8c0ca7f",13112478.1558402,"Leitrim","117072002","Roosky"
"3614",-7.87337817,53.86494167,"4c07d11d-fc2a-851d-e053-ca3ca8c0ca7f",11357940.5336808,"Leitrim","117018001","Cashel"
"3615",-7.88403779,53.88999298,"4c07d11d-fc2b-851d-e053-ca3ca8c0ca7f",12727326.3625523,"Leitrim","117028001","Drumard"
"3616",-7.81769803,53.80499686,"4c07d11d-fc2c-851d-e053-ca3ca8c0ca7f",7502788.48047579,"Longford","137011001","Breanrisk"
"3617",-7.81243681,53.83943792,"4c07d11d-fc2d-851d-e053-ca3ca8c0ca7f",22303129.1474879,"Leitrim","117011001","Beihy"
"3618",-7.70490969,53.8255574,"4c07d11d-fc2e-851d-e053-ca3ca8c0ca7f",15396316.5441944,"Longford","137039001","Killoe"
"3619",-7.70744769,53.87002058,"4c07d11d-fc2f-851d-e053-ca3ca8c0ca7f",8963366.47101827,"Longford","137008002","Ballinamuck West"
"3620",-7.765389,53.88856438,"4c07d11d-fc30-851d-e053-ca3ca8c0ca7f",16649211.5529187,"Leitrim","117020001","Cattan"
"3621",-7.63062275,53.7725061,"4c07d11d-fc31-851d-e053-ca3ca8c0ca7f",13328676.2342804,"Longford","137006002","Ballinalee"
"3622",-7.51191234,53.77040647,"4c07d11d-fc32-851d-e053-ca3ca8c0ca7f",16687928.4514355,"Longford","137034001","Granard Rural"
"3623",-7.61946059,53.80849638,"4c07d11d-fc33-851d-e053-ca3ca8c0ca7f",15780599.8491296,"Longford","137033001","Gelshagh"
"3624",-7.52864887,53.80252474,"4c07d11d-fc34-851d-e053-ca3ca8c0ca7f",8925441.69602464,"Longford","137024001","Dalystown"
"3625",-7.57770578,53.8222832,"4c07d11d-fc35-851d-e053-ca3ca8c0ca7f",11936257.5320078,"Longford","137055001","Sonnagh"
"3626",-7.52493002,53.84051207,"4c07d11d-fc36-851d-e053-ca3ca8c0ca7f",22912697.3596316,"Longford","137051001","Mullanalaghta"
"3627",-7.59879448,53.87000633,"4c07d11d-fc37-851d-e053-ca3ca8c0ca7f",12319481.1992838,"Longford","137018002","Columbkille"
"3628",-7.55668615,53.86842099,"4c07d11d-fc38-851d-e053-ca3ca8c0ca7f",8970732.40632706,"Cavan","027078001","Scrabby"
"3629",-7.9169192,53.92768472,"4c07d11d-fc39-851d-e053-ca3ca8c0ca7f",15518840.9059869,"Leitrim","117037001","Drumdoo"
"3630",-7.77057787,53.91243018,"4c07d11d-fc3a-851d-e053-ca3ca8c0ca7f",15289338.3837416,"Leitrim","117051001","Keeldra"
"3631",-7.86552424,53.94083701,"4c07d11d-fc3b-851d-e053-ca3ca8c0ca7f",9556004.01312684,"Leitrim","117066004","Mohill"
"3632",-7.78508081,53.94081351,"4c07d11d-fc3c-851d-e053-ca3ca8c0ca7f",5478819.67482616,"Leitrim","117022002","Cloone"
"3633",-7.75234314,53.9379688,"4c07d11d-fc3d-851d-e053-ca3ca8c0ca7f",12517813.1247105,"Leitrim","117022001","Cloone"
"3634",-7.7062183,53.92871466,"4c07d11d-fc3e-851d-e053-ca3ca8c0ca7f",12397106.5050096,"Leitrim","117026001","Corriga"
"3635",-7.94043571,53.95443316,"4c07d11d-fc3f-851d-e053-ca3ca8c0ca7f",13057456.4740094,"Leitrim","117014001","Bunnybeg"
"3636",-8.58084786,54.12504252,"4c07d11e-012e-851d-e053-ca3ca8c0ca7f",13719841.0065367,"Sligo","207073001","Temple"
"3637",-8.65039133,54.13108307,"4c07d11e-012f-851d-e053-ca3ca8c0ca7f",16825221.5671419,"Sligo","207023001","Cartron"
"3638",-8.56383708,54.15139705,"4c07d11e-0130-851d-e053-ca3ca8c0ca7f",13636301.7889596,"Sligo","207005001/207005002","Annagh"
"3639",-8.46327125,54.1127183,"4c07d11e-0131-851d-e053-ca3ca8c0ca7f",10552239.152584,"Sligo","207040002","Drumfin"
"3640",-8.43573563,54.1144306,"4c07d11e-0132-851d-e053-ca3ca8c0ca7f",7690697.46292068,"Sligo","207040001","Drumfin"
"3641",-8.52052152,54.14718887,"4c07d11e-0133-851d-e053-ca3ca8c0ca7f",8339342.35162286,"Sligo","207021001","Carrickbanagher"
"3642",-8.7399207,54.20861358,"4c07d11e-0134-851d-e053-ca3ca8c0ca7f",30317918.6136035,"Sligo","207070001","Skreen"
"3643",-8.67906001,54.21265911,"4c07d11e-0135-851d-e053-ca3ca8c0ca7f",15072478.6448248,"Sligo","207035001","Dromard West"
"3644",-8.66420482,54.25362516,"4c07d11e-0136-851d-e053-ca3ca8c0ca7f",10738771.3371841,"Sligo","207078001","Toberpatrick East"
"3645",-8.58891702,54.19486297,"4c07d11e-0137-851d-e053-ca3ca8c0ca7f",12180736.4319496,"Sligo","207013002","Ballysadare West"
"3646",-8.63292326,54.21693772,"4c07d11e-0138-851d-e053-ca3ca8c0ca7f",12936148.6143817,"Sligo","207034001","Dromard East"
"3647",-8.46196785,54.19079077,"4c07d11e-0139-851d-e053-ca3ca8c0ca7f",13890699.2319242,"Sligo","207030006","Collooney"
"3648",-8.58369328,54.25732944,"4c07d11e-013a-851d-e053-ca3ca8c0ca7f",6429425.37430926,"Sligo","207055006","Knockaree"
"3649",-8.59420213,54.28647529,"4c07d11e-013b-851d-e053-ca3ca8c0ca7f",3456863.9813528,"Sligo","207055004/207055008","Knockaree"
"3650",-8.53794326,54.31406608,"4c07d11e-013c-851d-e053-ca3ca8c0ca7f",5370616.34828039,"Sligo","207038003","Drumcliff West"
"3651",-8.64300604,54.34233571,"4c07d11e-013d-851d-e053-ca3ca8c0ca7f",6455186.17812116,"Sligo","207061001/207061003","Lissadill West"
"3652",-8.5807059,54.36164813,"4c07d11e-013e-851d-e053-ca3ca8c0ca7f",8477360.7181704,"Sligo","207059002","Lissadill East"
"3653",-8.47007253,54.37741425,"4c07d11e-013f-851d-e053-ca3ca8c0ca7f",18997122.0555926,"Sligo","207068001","Rossinver West"
"3654",-8.75281164,54.67603341,"4c07d11e-0140-851d-e053-ca3ca8c0ca7f",25978751.7640994,"Donegal","057117003/057117004","Málainn Bhig"
"3655",-8.6656844,54.63483783,"4c07d11e-0141-851d-e053-ca3ca8c0ca7f",9080891.1796919,"Donegal","057072003","Gleann Cholm Cille"
"3656",-8.66568539,54.68455143,"4c07d11e-0142-851d-e053-ca3ca8c0ca7f",27585931.5485746,"Donegal","057072004","Gleann Cholm Cille"
"3657",-8.55326289,54.69190891,"4c07d11e-0143-851d-e053-ca3ca8c0ca7f",37396377.705278,"Donegal","057047001","Cró Chaorach"
"3658",-8.50443185,54.6588376,"4c07d11e-0144-851d-e053-ca3ca8c0ca7f",15419171.7547922,"Donegal","057048002","Crownarad"
"3659",-8.46035785,54.73090688,"4c07d11e-0145-851d-e053-ca3ca8c0ca7f",23745974.4332839,"Donegal","057075002","Gleann Gheis"
